# Time Tags Distribution
# 2016-02-18 12:52:12
# Unit Time Diff: s
# Unit Count: 1
# Time Diff ; Count
 5.0270270E-007 ;  6.1500000E+002
 5.0351351E-007 ;  5.8100000E+002
 5.0432432E-007 ;  5.7300000E+002
 5.0513514E-007 ;  5.3400000E+002
 5.0594595E-007 ;  6.0100000E+002
 5.0675676E-007 ;  5.7200000E+002
 5.0756757E-007 ;  6.1800000E+002
 5.0837838E-007 ;  5.5400000E+002
 5.0918919E-007 ;  5.6100000E+002
 5.1000000E-007 ;  5.4700000E+002
 5.1081081E-007 ;  5.3800000E+002
 5.1162162E-007 ;  5.7300000E+002
 5.1243243E-007 ;  5.8300000E+002
 5.1324324E-007 ;  6.1300000E+002
 5.1405405E-007 ;  5.7900000E+002
 5.1486486E-007 ;  6.1200000E+002
 5.1567568E-007 ;  6.2600000E+002
 5.1648649E-007 ;  6.0200000E+002
 5.1729730E-007 ;  5.8700000E+002
 5.1810811E-007 ;  5.4100000E+002
 5.1891892E-007 ;  5.5700000E+002
 5.1972973E-007 ;  5.7200000E+002
 5.2054054E-007 ;  5.8600000E+002
 5.2135135E-007 ;  5.8200000E+002
 5.2216216E-007 ;  5.9700000E+002
 5.2297297E-007 ;  6.0800000E+002
 5.2378378E-007 ;  6.1600000E+002
 5.2459459E-007 ;  5.9700000E+002
 5.2540541E-007 ;  6.0300000E+002
 5.2621622E-007 ;  5.9400000E+002
 5.2702703E-007 ;  5.1900000E+002
 5.2783784E-007 ;  5.4800000E+002
 5.2864865E-007 ;  5.4400000E+002
 5.2945946E-007 ;  5.8500000E+002
 5.3027027E-007 ;  5.4600000E+002
 5.3108108E-007 ;  5.9300000E+002
 5.3189189E-007 ;  5.9500000E+002
 5.3270270E-007 ;  6.0500000E+002
 5.3351351E-007 ;  5.9500000E+002
 5.3432432E-007 ;  5.9600000E+002
 5.3513514E-007 ;  5.5900000E+002
 5.3594595E-007 ;  6.1300000E+002
 5.3675676E-007 ;  5.8200000E+002
 5.3756757E-007 ;  5.4400000E+002
 5.3837838E-007 ;  5.4500000E+002
 5.3918919E-007 ;  5.8000000E+002
 5.4000000E-007 ;  5.9700000E+002
 5.4081081E-007 ;  5.6400000E+002
 5.4162162E-007 ;  5.7600000E+002
 5.4243243E-007 ;  6.4600000E+002
 5.4324324E-007 ;  5.8800000E+002
 5.4405405E-007 ;  5.6000000E+002
 5.4486486E-007 ;  5.2900000E+002
 5.4567568E-007 ;  5.4600000E+002
 5.4648649E-007 ;  5.3900000E+002
 5.4729730E-007 ;  5.3100000E+002
 5.4810811E-007 ;  5.7200000E+002
 5.4891892E-007 ;  5.8700000E+002
 5.4972973E-007 ;  5.9700000E+002
 5.5054054E-007 ;  6.0600000E+002
 5.5135135E-007 ;  5.7000000E+002
 5.5216216E-007 ;  5.7800000E+002
 5.5297297E-007 ;  5.6700000E+002
 5.5378378E-007 ;  5.4500000E+002
 5.5459459E-007 ;  5.7900000E+002
 5.5540541E-007 ;  5.5000000E+002
 5.5621622E-007 ;  5.0700000E+002
 5.5702703E-007 ;  5.6500000E+002
 5.5783784E-007 ;  5.3200000E+002
 5.5864865E-007 ;  5.9200000E+002
 5.5945946E-007 ;  5.6600000E+002
 5.6027027E-007 ;  6.1500000E+002
 5.6108108E-007 ;  6.2600000E+002
 5.6189189E-007 ;  5.6500000E+002
 5.6270270E-007 ;  5.8200000E+002
 5.6351351E-007 ;  5.6100000E+002
 5.6432432E-007 ;  5.1600000E+002
 5.6513514E-007 ;  5.4700000E+002
 5.6594595E-007 ;  5.7000000E+002
 5.6675676E-007 ;  5.3100000E+002
 5.6756757E-007 ;  5.9100000E+002
 5.6837838E-007 ;  5.9800000E+002
 5.6918919E-007 ;  6.3000000E+002
 5.7000000E-007 ;  5.6700000E+002
 5.7081081E-007 ;  5.7900000E+002
 5.7162162E-007 ;  6.2200000E+002
 5.7243243E-007 ;  5.8600000E+002
 5.7324324E-007 ;  5.8200000E+002
 5.7405405E-007 ;  5.2100000E+002
 5.7486486E-007 ;  5.3600000E+002
 5.7567568E-007 ;  5.4800000E+002
 5.7648649E-007 ;  4.9700000E+002
 5.7729730E-007 ;  5.5300000E+002
 5.7810811E-007 ;  5.2000000E+002
 5.7891892E-007 ;  6.3700000E+002
 5.7972973E-007 ;  5.2700000E+002
 5.8054054E-007 ;  5.9000000E+002
 5.8135135E-007 ;  5.6000000E+002
 5.8216216E-007 ;  5.8200000E+002
 5.8297297E-007 ;  5.4200000E+002
 5.8378378E-007 ;  5.5000000E+002
 5.8459459E-007 ;  5.8000000E+002
 5.8540541E-007 ;  5.9000000E+002
 5.8621622E-007 ;  5.9600000E+002
 5.8702703E-007 ;  5.6300000E+002
 5.8783784E-007 ;  5.7200000E+002
 5.8864865E-007 ;  5.8500000E+002
 5.8945946E-007 ;  5.9000000E+002
 5.9027027E-007 ;  5.5400000E+002
 5.9108108E-007 ;  5.7900000E+002
 5.9189189E-007 ;  5.9700000E+002
 5.9270270E-007 ;  5.5500000E+002
 5.9351351E-007 ;  5.3400000E+002
 5.9432432E-007 ;  5.9700000E+002
 5.9513514E-007 ;  5.6900000E+002
 5.9594595E-007 ;  5.4900000E+002
 5.9675676E-007 ;  6.5200000E+002
 5.9756757E-007 ;  5.7200000E+002
 5.9837838E-007 ;  6.1300000E+002
 5.9918919E-007 ;  5.8500000E+002
 6.0000000E-007 ;  5.7000000E+002
 6.0081081E-007 ;  5.4300000E+002
 6.0162162E-007 ;  5.4900000E+002
 6.0243243E-007 ;  5.7200000E+002
 6.0324324E-007 ;  5.2200000E+002
 6.0405405E-007 ;  5.4800000E+002
 6.0486486E-007 ;  6.1800000E+002
 6.0567568E-007 ;  5.9400000E+002
 6.0648649E-007 ;  5.6100000E+002
 6.0729730E-007 ;  5.9100000E+002
 6.0810811E-007 ;  5.9300000E+002
 6.0891892E-007 ;  5.6000000E+002
 6.0972973E-007 ;  5.7700000E+002
 6.1054054E-007 ;  5.5400000E+002
 6.1135135E-007 ;  5.1900000E+002
 6.1216216E-007 ;  5.7400000E+002
 6.1297297E-007 ;  5.7100000E+002
 6.1378378E-007 ;  5.3000000E+002
 6.1459459E-007 ;  5.5900000E+002
 6.1540541E-007 ;  5.5600000E+002
 6.1621622E-007 ;  6.0600000E+002
 6.1702703E-007 ;  6.2300000E+002
 6.1783784E-007 ;  5.5400000E+002
 6.1864865E-007 ;  5.8200000E+002
 6.1945946E-007 ;  5.9000000E+002
 6.2027027E-007 ;  5.5700000E+002
 6.2108108E-007 ;  5.7900000E+002
 6.2189189E-007 ;  4.8100000E+002
 6.2270270E-007 ;  5.4400000E+002
 6.2351351E-007 ;  5.5400000E+002
 6.2432432E-007 ;  5.9900000E+002
 6.2513514E-007 ;  6.2400000E+002
 6.2594595E-007 ;  6.0900000E+002
 6.2675676E-007 ;  5.5700000E+002
 6.2756757E-007 ;  5.7200000E+002
 6.2837838E-007 ;  5.5800000E+002
 6.2918919E-007 ;  5.6600000E+002
 6.3000000E-007 ;  5.5400000E+002
 6.3081081E-007 ;  5.4500000E+002
 6.3162162E-007 ;  5.8200000E+002
 6.3243243E-007 ;  5.3400000E+002
 6.3324324E-007 ;  6.1800000E+002
 6.3405405E-007 ;  5.5000000E+002
 6.3486486E-007 ;  6.2700000E+002
 6.3567568E-007 ;  5.3900000E+002
 6.3648649E-007 ;  5.5700000E+002
 6.3729730E-007 ;  5.4000000E+002
 6.3810811E-007 ;  5.3500000E+002
 6.3891892E-007 ;  5.5100000E+002
 6.3972973E-007 ;  5.5500000E+002
 6.4054054E-007 ;  5.7900000E+002
 6.4135135E-007 ;  6.1200000E+002
 6.4216216E-007 ;  5.5800000E+002
 6.4297297E-007 ;  5.5600000E+002
 6.4378378E-007 ;  5.7800000E+002
 6.4459459E-007 ;  5.6900000E+002
 6.4540541E-007 ;  5.7300000E+002
 6.4621622E-007 ;  5.2300000E+002
 6.4702703E-007 ;  5.5300000E+002
 6.4783784E-007 ;  5.3700000E+002
 6.4864865E-007 ;  5.2900000E+002
 6.4945946E-007 ;  5.3500000E+002
 6.5027027E-007 ;  5.3700000E+002
 6.5108108E-007 ;  5.6700000E+002
 6.5189189E-007 ;  5.8300000E+002
 6.5270270E-007 ;  5.8700000E+002
 6.5351351E-007 ;  5.9800000E+002
 6.5432432E-007 ;  5.5700000E+002
 6.5513514E-007 ;  6.1500000E+002
 6.5594595E-007 ;  5.5900000E+002
 6.5675676E-007 ;  5.3600000E+002
 6.5756757E-007 ;  5.3500000E+002
 6.5837838E-007 ;  5.4000000E+002
 6.5918919E-007 ;  5.5500000E+002
 6.6000000E-007 ;  5.4100000E+002
 6.6081081E-007 ;  5.8900000E+002
 6.6162162E-007 ;  5.8500000E+002
 6.6243243E-007 ;  6.0600000E+002
 6.6324324E-007 ;  5.9500000E+002
 6.6405405E-007 ;  5.5200000E+002
 6.6486486E-007 ;  5.5200000E+002
 6.6567568E-007 ;  5.4200000E+002
 6.6648649E-007 ;  5.2100000E+002
 6.6729730E-007 ;  5.4400000E+002
 6.6810811E-007 ;  5.7700000E+002
 6.6891892E-007 ;  5.5500000E+002
 6.6972973E-007 ;  5.7500000E+002
 6.7054054E-007 ;  6.0500000E+002
 6.7135135E-007 ;  5.3700000E+002
 6.7216216E-007 ;  6.1900000E+002
 6.7297297E-007 ;  5.4000000E+002
 6.7378378E-007 ;  5.7200000E+002
 6.7459459E-007 ;  5.1500000E+002
 6.7540541E-007 ;  5.2700000E+002
 6.7621622E-007 ;  5.5200000E+002
 6.7702703E-007 ;  5.7600000E+002
 6.7783784E-007 ;  5.2400000E+002
 6.7864865E-007 ;  5.8100000E+002
 6.7945946E-007 ;  5.5000000E+002
 6.8027027E-007 ;  5.5300000E+002
 6.8108108E-007 ;  5.7900000E+002
 6.8189189E-007 ;  5.5200000E+002
 6.8270270E-007 ;  5.6800000E+002
 6.8351351E-007 ;  6.0300000E+002
 6.8432432E-007 ;  5.8900000E+002
 6.8513514E-007 ;  5.5800000E+002
 6.8594595E-007 ;  5.8300000E+002
 6.8675676E-007 ;  5.6800000E+002
 6.8756757E-007 ;  5.8500000E+002
 6.8837838E-007 ;  5.4700000E+002
 6.8918919E-007 ;  5.8000000E+002
 6.9000000E-007 ;  5.6900000E+002
 6.9081081E-007 ;  5.2200000E+002
 6.9162162E-007 ;  6.0500000E+002
 6.9243243E-007 ;  5.5900000E+002
 6.9324324E-007 ;  5.5700000E+002
 6.9405405E-007 ;  5.4800000E+002
 6.9486486E-007 ;  5.6000000E+002
 6.9567568E-007 ;  5.5600000E+002
 6.9648649E-007 ;  5.5200000E+002
 6.9729730E-007 ;  6.1300000E+002
 6.9810811E-007 ;  5.6600000E+002
 6.9891892E-007 ;  5.8200000E+002
 6.9972973E-007 ;  6.0300000E+002
 7.0054054E-007 ;  5.8500000E+002
 7.0135135E-007 ;  5.6900000E+002
 7.0216216E-007 ;  5.7100000E+002
 7.0297297E-007 ;  5.2100000E+002
 7.0378378E-007 ;  5.5900000E+002
 7.0459459E-007 ;  5.1800000E+002
 7.0540541E-007 ;  5.6600000E+002
 7.0621622E-007 ;  5.8200000E+002
 7.0702703E-007 ;  5.7100000E+002
 7.0783784E-007 ;  5.8000000E+002
 7.0864865E-007 ;  5.5400000E+002
 7.0945946E-007 ;  5.8100000E+002
 7.1027027E-007 ;  5.6500000E+002
 7.1108108E-007 ;  5.6700000E+002
 7.1189189E-007 ;  5.6800000E+002
 7.1270270E-007 ;  5.3200000E+002
 7.1351351E-007 ;  5.8400000E+002
 7.1432432E-007 ;  5.6200000E+002
 7.1513514E-007 ;  5.2300000E+002
 7.1594595E-007 ;  5.6600000E+002
 7.1675676E-007 ;  6.0800000E+002
 7.1756757E-007 ;  5.2400000E+002
 7.1837838E-007 ;  5.7600000E+002
 7.1918919E-007 ;  5.6400000E+002
 7.2000000E-007 ;  5.2300000E+002
 7.2081081E-007 ;  5.0100000E+002
 7.2162162E-007 ;  5.3700000E+002
 7.2243243E-007 ;  5.3500000E+002
 7.2324324E-007 ;  5.6600000E+002
 7.2405405E-007 ;  5.7400000E+002
 7.2486486E-007 ;  5.6200000E+002
 7.2567568E-007 ;  5.2100000E+002
 7.2648649E-007 ;  6.0800000E+002
 7.2729730E-007 ;  6.0000000E+002
 7.2810811E-007 ;  5.8500000E+002
 7.2891892E-007 ;  5.5900000E+002
 7.2972973E-007 ;  5.5700000E+002
 7.3054054E-007 ;  5.2200000E+002
 7.3135135E-007 ;  5.4300000E+002
 7.3216216E-007 ;  5.3300000E+002
 7.3297297E-007 ;  5.5500000E+002
 7.3378378E-007 ;  5.9700000E+002
 7.3459459E-007 ;  6.1600000E+002
 7.3540541E-007 ;  5.8500000E+002
 7.3621622E-007 ;  5.6800000E+002
 7.3702703E-007 ;  5.6300000E+002
 7.3783784E-007 ;  5.5500000E+002
 7.3864865E-007 ;  5.1800000E+002
 7.3945946E-007 ;  5.5500000E+002
 7.4027027E-007 ;  5.5600000E+002
 7.4108108E-007 ;  5.5900000E+002
 7.4189189E-007 ;  5.4400000E+002
 7.4270270E-007 ;  5.3100000E+002
 7.4351351E-007 ;  5.4500000E+002
 7.4432432E-007 ;  5.6100000E+002
 7.4513514E-007 ;  5.9000000E+002
 7.4594595E-007 ;  5.7000000E+002
 7.4675676E-007 ;  5.5800000E+002
 7.4756757E-007 ;  5.4800000E+002
 7.4837838E-007 ;  5.2500000E+002
 7.4918919E-007 ;  5.5100000E+002
 7.5000000E-007 ;  5.6000000E+002
 7.5081081E-007 ;  5.0100000E+002
 7.5162162E-007 ;  5.7400000E+002
 7.5243243E-007 ;  5.8400000E+002
 7.5324324E-007 ;  5.8600000E+002
 7.5405405E-007 ;  5.4700000E+002
 7.5486486E-007 ;  5.3400000E+002
 7.5567568E-007 ;  5.2600000E+002
 7.5648649E-007 ;  5.5500000E+002
 7.5729730E-007 ;  5.3800000E+002
 7.5810811E-007 ;  5.6500000E+002
 7.5891892E-007 ;  5.5800000E+002
 7.5972973E-007 ;  5.1100000E+002
 7.6054054E-007 ;  5.3000000E+002
 7.6135135E-007 ;  5.2200000E+002
 7.6216216E-007 ;  5.9100000E+002
 7.6297297E-007 ;  5.4700000E+002
 7.6378378E-007 ;  5.6700000E+002
 7.6459459E-007 ;  5.1600000E+002
 7.6540541E-007 ;  5.4700000E+002
 7.6621622E-007 ;  5.9000000E+002
 7.6702703E-007 ;  4.9500000E+002
 7.6783784E-007 ;  5.3600000E+002
 7.6864865E-007 ;  5.3600000E+002
 7.6945946E-007 ;  5.0700000E+002
 7.7027027E-007 ;  5.8300000E+002
 7.7108108E-007 ;  6.0500000E+002
 7.7189189E-007 ;  5.8600000E+002
 7.7270270E-007 ;  5.6400000E+002
 7.7351351E-007 ;  5.4200000E+002
 7.7432432E-007 ;  5.0100000E+002
 7.7513514E-007 ;  5.4900000E+002
 7.7594595E-007 ;  5.2600000E+002
 7.7675676E-007 ;  5.4500000E+002
 7.7756757E-007 ;  5.9000000E+002
 7.7837838E-007 ;  5.5600000E+002
 7.7918919E-007 ;  5.2500000E+002
 7.8000000E-007 ;  6.0000000E+002
 7.8081081E-007 ;  5.9700000E+002
 7.8162162E-007 ;  6.1400000E+002
 7.8243243E-007 ;  5.5000000E+002
 7.8324324E-007 ;  5.7200000E+002
 7.8405405E-007 ;  5.6700000E+002
 7.8486486E-007 ;  5.1700000E+002
 7.8567568E-007 ;  5.4700000E+002
 7.8648649E-007 ;  4.9200000E+002
 7.8729730E-007 ;  5.6500000E+002
 7.8810811E-007 ;  5.5200000E+002
 7.8891892E-007 ;  5.5700000E+002
 7.8972973E-007 ;  5.7400000E+002
 7.9054054E-007 ;  5.5200000E+002
 7.9135135E-007 ;  5.9600000E+002
 7.9216216E-007 ;  5.3300000E+002
 7.9297297E-007 ;  5.8500000E+002
 7.9378378E-007 ;  5.3100000E+002
 7.9459459E-007 ;  5.2500000E+002
 7.9540541E-007 ;  5.3000000E+002
 7.9621622E-007 ;  5.6600000E+002
 7.9702703E-007 ;  5.4300000E+002
 7.9783784E-007 ;  5.4800000E+002
 7.9864865E-007 ;  5.7300000E+002
 7.9945946E-007 ;  6.2600000E+002
 8.0027027E-007 ;  5.9000000E+002
 8.0108108E-007 ;  6.2100000E+002
 8.0189189E-007 ;  5.4200000E+002
 8.0270270E-007 ;  5.4900000E+002
 8.0351351E-007 ;  5.6500000E+002
 8.0432432E-007 ;  5.2100000E+002
 8.0513514E-007 ;  5.2100000E+002
 8.0594595E-007 ;  5.2900000E+002
 8.0675676E-007 ;  5.6200000E+002
 8.0756757E-007 ;  5.1100000E+002
 8.0837838E-007 ;  5.6600000E+002
 8.0918919E-007 ;  6.0500000E+002
 8.1000000E-007 ;  5.3600000E+002
